neighborhood,avg_pct_increase_objective,ci95_obj_low,ci95_obj_high,avg_pct_decrease_cpu,ci95_cpu_low,ci95_cpu_high
N1,-0.23262576330330673,-0.23262576330330673,-0.23262576330330673,11.397140597980389,11.397140597980389,11.397140597980389
N2,-2.9659784821168933,-2.9659784821168933,-2.9659784821168933,36.78851259083948,36.78851259083948,36.78851259083948
N3,-0.6687990694969429,-0.6687990694969429,-0.6687990694969429,39.870293950453735,39.870293950453735,39.870293950453735
N4,1.10497237569061,1.10497237569061,1.10497237569061,21.571665991909246,21.571665991909246,21.571665991909246
N5,-0.9595812736260492,-0.9595812736260492,-0.9595812736260492,18.156218557117796,18.156218557117796,18.156218557117796
N6,5.2340796743239135,5.2340796743239135,5.2340796743239135,-0.8315103169316163,-0.8315103169316163,-0.8315103169316163
N7,1.5702239022971927,1.5702239022971927,1.5702239022971927,14.866939306061658,14.866939306061658,14.866939306061658
